id,source,target,type
e35.180180113923086,n8,n8,arrow
e22.26938747063595,n8,n8,arrow
e11.202606943833416,n8,n8,arrow
e11.775669117583961,n8,n8,arrow
e20.7479370464665,n8,n8,arrow
e29.768982750391828,n8,n8,arrow
e28.990556263930085,n8,n8,arrow
e12.310078185662592,n8,n8,arrow
e9.270329977795374,n8,n8,arrow
e12.862413859827146,n8,n8,arrow
e35.93779469657461,n8,n8,arrow
e12.3866917864499,n8,n8,arrow
e32.949172907236,n8,n8,arrow
e22.08882254508719,n8,n8,arrow
e1.1540455446959075,n8,n8,arrow
e27.757291623537093,n8,n8,arrow
e10.075588407304293,n8,n8,arrow
e9.280743528793291,n8,n8,arrow
e7.157690433385495,n8,n8,arrow
e31.61639307132795,n8,n8,arrow
e15.2602630192616,n8,n8,arrow
e0.321035649867057,n8,n8,arrow
e34.33449885200005,n8,n8,arrow
e15.095616484769103,n8,n8,arrow
e30.92960267974854,n8,n8,arrow
e18.30808246093203,n8,n8,arrow
e8.703172819447165,n8,n8,arrow
e4.146480091609339,n8,n8,arrow
e6.480116610032585,n8,n8,arrow
e7.647484489980158,n8,n8,arrow
e20.80176061591942,n8,n8,arrow
e21.091519100711842,n8,n8,arrow
e34.48852051646353,n8,n8,arrow
e7.55732548180471,n8,n8,arrow
e18.226094189625783,n9,n9,arrow
e34.76740986995947,n9,n9,arrow
e18.600496091349378,n9,n9,arrow
e23.33474508083474,n9,n9,arrow
e34.310783227968564,n9,n9,arrow
e25.51088767637122,n9,n9,arrow
e17.160913418123222,n9,n9,arrow
e5.855586027595952,n9,n9,arrow
e28.333131028518196,n9,n9,arrow
e33.11304495882989,n9,n9,arrow
e27.83514237012155,n9,n9,arrow
e2.6452007274831804,n9,n9,arrow
e19.555982097291928,n9,n9,arrow
e3.9731566981667314,n9,n9,arrow
e11.087566723922603,n9,n9,arrow
e7.28702045530487,n9,n9,arrow
e12.044442096262733,n9,n9,arrow
e15.30279872838727,n9,n9,arrow
e27.260991569300838,n9,n9,arrow
e5.491834965027248,n9,n9,arrow
e11.883674304135162,n9,n9,arrow
e20.823931077938962,n9,n9,arrow
e24.359834078305084,n9,n9,arrow
e17.354926376776927,n9,n9,arrow
e11.749665277027688,n9,n9,arrow
e11.167939888671063,n9,n9,arrow
e10.172729272177136,n9,n9,arrow
e20.693567717302876,n9,n9,arrow
e33.205384382073184,n9,n9,arrow
e21.969994977611698,n9,n9,arrow
e32.558341725198304,n9,n0,arrow
e24.982177266816112,n9,n9,arrow
e14.74524373931925,n9,n9,arrow
e22.17131986843542,n9,n1,arrow
e18.920947844944212,n9,n9,arrow
e28.87154693897041,n9,n9,arrow
e34.18816269537703,n9,n2,arrow
e36.1302994971477,n9,n9,arrow
e3.772959766903038,n9,n9,arrow
e22.410997867364227,n9,n9,arrow
e24.36441507869117,n9,n3,arrow
e2.2400085941524788,n9,n9,arrow
e23.899735359815978,n9,n9,arrow
e15.474972574147381,n9,n9,arrow
e9.217128323194554,n9,n9,arrow
e16.104308653668195,n9,n9,arrow
e25.23096630994481,n9,n9,arrow
e14.405233184306066,n9,n9,arrow
e35.15962071287122,n9,n9,arrow
e35.81331298898737,n9,n9,arrow
e2.470355127123235,n9,n9,arrow
e27.50615667474054,n9,n9,arrow
e35.97188899450889,n9,n4,arrow
e21.921831778095147,n9,n9,arrow
e3.6472011372828037,n9,n9,arrow
e30.73319141407384,n9,n9,arrow
e32.567406930293274,n9,n9,arrow
e26.34460495870268,n9,n9,arrow
e20.058252019944092,n9,n9,arrow
e34.36646705321276,n9,n9,arrow
e20.937452637051933,n9,n9,arrow
e27.780730668350657,n9,n9,arrow
e4.198771447733473,n9,n9,arrow
e6.679916348648081,n9,n9,arrow
e0.7658053437889698,n9,n9,arrow
e31.557000871287833,n9,n9,arrow
e34.92367529341953,n9,n9,arrow
e1.007112203634596,n9,n5,arrow
e36.06604654615371,n9,n9,arrow
e3.163407428872292,n9,n9,arrow
e24.899332128441582,n9,n9,arrow
e2.252696329805675,n9,n9,arrow
e36.44902418916835,n9,n9,arrow
e16.109986728889407,n9,n9,arrow
e24.739430255126084,n9,n9,arrow
e31.04107904718698,n9,n9,arrow
e14.234019713018496,n9,n9,arrow
e19.35818245246875,n9,n9,arrow
e26.532430823314606,n9,n9,arrow
e29.246700435777132,n9,n9,arrow
e34.79193701592276,n9,n9,arrow
e14.747464105651574,n9,n9,arrow
e36.183016749295,n9,n9,arrow
e19.385726752398284,n9,n9,arrow
e22.572314302463198,n9,n9,arrow
e2.053992258651114,n9,n9,arrow
e25.37268408678408,n9,n9,arrow
e9.156986894131274,n9,n9,arrow
e28.8706426689281,n9,n6,arrow
e16.663314334484962,n9,n9,arrow
e20.74511701840928,n9,n9,arrow
e33.14900035756633,n9,n9,arrow
e34.92037911941378,n9,n9,arrow
e18.973677925779384,n9,n9,arrow
e26.193688911388914,n9,n9,arrow
e29.872977409497093,n9,n9,arrow
e12.445131711806546,n9,n9,arrow
e4.24833147591246,n9,n9,arrow
e17.726816613261576,n9,n9,arrow
e8.283976666612183,n9,n7,arrow
e4.11967266894691,n9,n9,arrow
e0.4240897052028598,n9,n9,arrow
e26.47277212174148,n9,n9,arrow
e17.330079423843078,n9,n9,arrow
e30.001160086488856,n9,n9,arrow
e32.97602460293375,n9,n9,arrow
e28.346198915719356,n9,n9,arrow
e36.52648650136598,n9,n9,arrow
e25.80826542235825,n9,n9,arrow
e19.24044024430007,n9,n9,arrow
e17.206356077349803,n9,n9,arrow
e6.664599290237588,n9,n9,arrow
e14.233185590239898,n9,n9,arrow
e12.83397825684263,n9,n9,arrow
e35.418678281125985,n9,n9,arrow
e24.68628356166031,n9,n9,arrow
e27.810112441323845,n9,n9,arrow
e36.913413080982004,n9,n9,arrow
e20.31461499423868,n9,n9,arrow
e13.494545053531265,n9,n9,arrow
e19.85664070120471,n9,n9,arrow
e3.569782584273804,n9,n9,arrow
e9.277068976897086,n9,n9,arrow
e26.64312801786079,n9,n9,arrow
e21.34489997636323,n9,n9,arrow
e14.321794787727898,n9,n9,arrow
e34.32648338398901,n9,n9,arrow
e11.5278193390804,n9,n9,arrow
e7.388558760481931,n9,n9,arrow
e12.854906980394583,n9,n9,arrow
e27.02575487278621,n9,n9,arrow
e13.084009335563875,n9,n9,arrow
e18.14567657519769,n9,n9,arrow
e27.501473305741616,n9,n9,arrow
e20.76070322948086,n9,n9,arrow
e1.5496600030688974,n9,n9,arrow
e26.36474231882618,n9,n9,arrow
e14.77324833865598,n9,n9,arrow
e19.48331707265723,n9,n9,arrow
e31.09114672484325,n9,n9,arrow
e4.815709627589541,n9,n9,arrow
e32.88659559203453,n9,n9,arrow
e33.02816281875057,n9,n9,arrow
e33.6413079788027,n9,n9,arrow
e6.769408430803344,n9,n9,arrow
e5.8930347479593,n9,n9,arrow
e17.099398907018582,n9,n9,arrow
e26.444060363492625,n9,n9,arrow
e17.253355121982974,n9,n9,arrow
e31.679415712017864,n9,n9,arrow
e8.06826378390541,n9,n9,arrow
e34.14383041608991,n9,n9,arrow
e10.68593710638937,n9,n9,arrow
e35.193475831489984,n9,n9,arrow
e33.94654961185795,n9,n9,arrow
e21.680699862915805,n9,n9,arrow
e22.11028189361103,n9,n9,arrow
e22.731916417887657,n9,n9,arrow
e7.44447837035641,n9,n9,arrow
e12.60806005929744,n9,n9,arrow
e31.43242132087131,n9,n9,arrow
e11.773171497997895,n9,n9,arrow
e25.312646340295817,n9,n9,arrow
e34.817645141355435,n9,n9,arrow
e10.262123755259747,n9,n9,arrow
e22.782660628656476,n9,n9,arrow
e29.114713365447397,n9,n9,arrow
e7.289101811007045,n9,n9,arrow
e28.22672629690208,n9,n9,arrow
e12.712484787256027,n9,n9,arrow
e8.741653050419764,n9,n9,arrow
e35.77934688718836,n9,n9,arrow
e30.742971320170245,n9,n9,arrow
e8.843570727331802,n9,n9,arrow
e16.69771005494787,n9,n9,arrow
e18.964742471463854,n9,n9,arrow
e9.554906491619228,n9,n9,arrow
e19.060342659186738,n9,n9,arrow
e13.90953369155473,n9,n9,arrow
e14.817320795479123,n9,n9,arrow
e1.5108026775716807,n9,n9,arrow
e26.869597914878945,n9,n9,arrow
e10.433321543829544,n9,n9,arrow
e28.967538158887308,n9,n9,arrow
e15.049678076315297,n9,n9,arrow
e4.489897770430857,n9,n9,arrow
e12.435765462941063,n9,n9,arrow
e21.56767314568359,n9,n9,arrow
e19.22127034352424,n9,n9,arrow
e8.547636715488999,n9,n9,arrow
e24.597368909459178,n9,n9,arrow
e35.93123252942052,n9,n9,arrow
e32.06125508167004,n9,n9,arrow
e3.9733753002460865,n9,n9,arrow
e26.919234180827058,n9,n9,arrow
e15.909285765265412,n9,n9,arrow
e7.193520590007566,n9,n9,arrow
e32.54050170490947,n9,n9,arrow
e4.719887959412289,n9,n9,arrow
e30.042832137304398,n9,n9,arrow
e7.114572791119664,n9,n9,arrow
e0.2661825518030674,n9,n9,arrow
e11.973499388125841,n9,n9,arrow
e7.851839811900842,n9,n9,arrow
e35.706619872640964,n9,n9,arrow
e6.7712387737270845,n9,n9,arrow
e27.693689185503185,n9,n9,arrow
e26.59181567945233,n9,n9,arrow
e14.869797208129594,n9,n9,arrow
e25.051640556765186,n9,n9,arrow
e25.918489308494607,n9,n9,arrow
e26.43977968631337,n9,n9,arrow
e36.19659849716315,n9,n9,arrow
e0.5216360578736314,n9,n9,arrow
e3.8665245033781965,n9,n9,arrow
e36.858865261969626,n9,n9,arrow
e28.593507481950127,n9,n9,arrow
e21.565530823632823,n9,n9,arrow
e27.98377329745625,n9,n9,arrow
e27.091005948659223,n9,n9,arrow
e8.063076631001039,n9,n9,arrow
e31.66005035039237,n9,n9,arrow
e8.303675236789017,n9,n9,arrow
e33.86102399827456,n9,n9,arrow
e32.562388357421625,n9,n9,arrow
e36.406609551921896,n9,n9,arrow
e28.483353269841892,n9,n9,arrow
e27.669649740759365,n9,n9,arrow
e4.261289532746764,n9,n9,arrow
e22.48609549939754,n9,n9,arrow
e17.000784753191077,n9,n9,arrow
e35.891280650098984,n9,n9,arrow
e8.95013736376805,n9,n9,arrow
e36.323107805416555,n9,n9,arrow
e32.470849315114364,n9,n9,arrow
e0.19113959231469657,n9,n9,arrow
e19.422874052407973,n9,n9,arrow
e0.7917141763736506,n9,n9,arrow
e17.910538147152693,n9,n9,arrow
e23.375240765642854,n9,n9,arrow
e28.63468415503216,n9,n9,arrow
e4.431964233837693,n9,n9,arrow
e28.931302180772025,n9,n9,arrow
e18.24111897915336,n9,n9,arrow
e22.943892965595246,n9,n9,arrow
e15.247539023620842,n9,n9,arrow
e5.512631014201663,n9,n9,arrow
e7.254841729357549,n9,n9,arrow
e22.76097860891008,n9,n9,arrow
e8.243118788774892,n9,n9,arrow
e16.120176492080493,n9,n9,arrow
e33.2623054282756,n9,n9,arrow
e29.76285948594421,n9,n9,arrow
e32.12221742756644,n9,n9,arrow
e11.359940421532482,n9,n9,arrow
e17.281435469260828,n9,n9,arrow
e22.78987040360933,n9,n9,arrow
e28.4238637229512,n9,n9,arrow
e11.517143546658252,n9,n9,arrow
e0.02749203534364475,n9,n9,arrow
e36.806442992755336,n9,n9,arrow
e20.013698988971495,n9,n9,arrow
e10.948677876955532,n9,n9,arrow
e19.685697451807883,n9,n9,arrow
e23.73239590039254,n9,n9,arrow
e24.352825662893036,n9,n9,arrow
e18.255937053305054,n9,n9,arrow
e22.70973087549166,n9,n9,arrow
e4.332321241056016,n9,n9,arrow
e25.87418235161296,n9,n9,arrow
e18.53337257522298,n9,n9,arrow
e0.6487069085096544,n9,n9,arrow
e20.352909972136498,n9,n9,arrow
e8.822165726401774,n9,n9,arrow
e0.8695995701928818,n9,n9,arrow
e0.05481406857453752,n9,n9,arrow
e6.169039622255698,n9,n9,arrow
e30.75853352163075,n9,n9,arrow
e29.843135179600417,n9,n9,arrow
e14.750491238598523,n9,n9,arrow
e22.551750210367132,n9,n9,arrow
e25.218391750824516,n9,n9,arrow
e14.342789730115932,n9,n9,arrow
e22.471673269445837,n9,n9,arrow
e31.529836617443873,n9,n9,arrow
e31.345300759868483,n9,n9,arrow
e33.82512723585394,n9,n9,arrow
e7.812776420681952,n9,n9,arrow
e26.557669778692475,n9,n9,arrow
e14.551252967434428,n9,n9,arrow
e1.2459293784972194,n9,n9,arrow
e8.80510203029711,n9,n9,arrow
e27.149796118646147,n9,n9,arrow
e14.42225307538164,n9,n9,arrow
e26.65521778186063,n9,n9,arrow
e30.02659087744387,n9,n9,arrow
e31.166497339513928,n9,n9,arrow
e8.384409435922034,n9,n9,arrow
e8.652773630531676,n9,n9,arrow
e0.5140320740177136,n9,n9,arrow
e2.604709920423937,n9,n9,arrow
e15.614496695821586,n9,n9,arrow
e24.828887373962374,n9,n9,arrow
e0.713984904296644,n9,n9,arrow
e4.900938646727073,n9,n9,arrow
e30.913501578582782,n9,n9,arrow
e30.804565027125122,n9,n9,arrow
e22.77236177484286,n9,n9,arrow
e21.994963034880154,n9,n9,arrow
e30.581883468616823,n9,n9,arrow
e18.10059178425296,n9,n9,arrow
e16.939253429089792,n9,n9,arrow
e35.79107060332901,n9,n9,arrow
e2.0403717909738495,n9,n9,arrow
e31.355481443238606,n9,n9,arrow
e24.0285786895958,n9,n9,arrow
e8.990668793859138,n9,n9,arrow
e33.274285578481106,n9,n9,arrow
e7.576412343219653,n9,n9,arrow
e13.138385833104001,n9,n9,arrow
e26.649517436487265,n9,n9,arrow
e15.435479508067534,n9,n9,arrow
e36.23574932574422,n9,n9,arrow
e18.288935809534028,n9,n9,arrow
e18.924694632981478,n9,n9,arrow
e24.057293806144372,n9,n9,arrow
e25.359198537094795,n9,n9,arrow
e23.122348147421288,n9,n9,arrow
e24.460424444320243,n9,n9,arrow
e9.27140681712958,n9,n9,arrow
e15.1902604654063,n9,n9,arrow
e19.604349442213227,n9,n9,arrow
e27.462496964169723,n9,n9,arrow
e30.528611804266653,n9,n9,arrow
e0.64671188077985,n9,n9,arrow
e14.433861331748817,n9,n9,arrow
e19.57688076199546,n9,n9,arrow
e2.8265613186242886,n9,n9,arrow
e20.137367674717964,n9,n9,arrow
e34.48849596405771,n9,n9,arrow
e1.3052348646181824,n9,n9,arrow
e33.499636766390424,n9,n9,arrow
e4.592347238023756,n9,n9,arrow
e29.754727657558753,n9,n9,arrow
e2.801448685629699,n9,n9,arrow
e5.602539855978371,n9,n9,arrow
e36.57256488915178,n9,n9,arrow
e33.898370486099054,n9,n9,arrow
e36.594301680004605,n9,n9,arrow
e28.15786843887235,n9,n9,arrow
e3.2869643045938455,n9,n9,arrow
e23.177926104927465,n9,n9,arrow
e19.84151618318576,n9,n9,arrow
e26.945568584840313,n9,n9,arrow
e6.147432808798822,n9,n9,arrow
e1.1616461890120295,n9,n9,arrow
e26.231193147188055,n9,n9,arrow
e2.183068177498914,n9,n9,arrow
e20.956070687380652,n9,n9,arrow
e24.445727738004297,n9,n9,arrow
e19.257100005633028,n9,n9,arrow
e35.92039457550155,n9,n9,arrow
e10.13205398781709,n9,n9,arrow
e12.20363552081345,n9,n9,arrow
e32.26037804965583,n9,n9,arrow
e18.76476474456022,n9,n9,arrow
e9.578958893839705,n9,n9,arrow
e9.421302012694259,n9,n9,arrow
e24.03222188553488,n9,n9,arrow
e35.98966975519798,n9,n9,arrow
e13.169790490958404,n9,n9,arrow
e11.339792324278378,n9,n9,arrow
e32.92611192730486,n9,n9,arrow
e25.103082732651167,n9,n9,arrow
e0.20444598937917036,n9,n9,arrow
e19.919134596419564,n9,n9,arrow
e14.379611350467444,n9,n9,arrow
e23.4661421919935,n9,n9,arrow
e31.204469081508194,n9,n9,arrow
e23.73353677821123,n9,n9,arrow
e20.69570553538008,n9,n9,arrow
e31.33850563443808,n9,n9,arrow
e35.41153272185335,n9,n9,arrow
e12.43237932570683,n9,n9,arrow
e10.87290783324386,n9,n9,arrow
e34.50542911085907,n9,n9,arrow
e32.367738126844344,n9,n9,arrow
e27.794731908333347,n9,n9,arrow
e25.861753049127802,n9,n9,arrow
e23.7306134185542,n9,n9,arrow
e15.931354251029983,n9,n9,arrow
e5.457433519135328,n9,n9,arrow
e22.042963120536296,n9,n9,arrow
e34.11870875114092,n9,n9,arrow
e20.38712494732705,n9,n9,arrow
e22.8852069154136,n9,n9,arrow
e29.603218207460568,n9,n9,arrow
e28.527139244239173,n9,n9,arrow
e3.896286661836635,n9,n9,arrow
e15.121479382718952,n9,n9,arrow
e33.29154033469877,n9,n9,arrow
e28.245044226736937,n9,n9,arrow
e19.311803591429577,n9,n9,arrow
e14.011881735617498,n9,n9,arrow
e2.056282259237501,n9,n9,arrow
e5.895909464583093,n9,n9,arrow
e24.178951845585516,n9,n9,arrow
e28.18687064705207,n9,n9,arrow
e0.011443556712360303,n9,n9,arrow
e11.238703990682481,n9,n9,arrow
e4.753524618412771,n9,n9,arrow
e36.322068881046285,n9,n9,arrow
e11.530786919389435,n9,n9,arrow
e21.061948955427873,n9,n9,arrow
e20.386533063374063,n9,n9,arrow
e35.833116829429834,n9,n9,arrow
e33.6839875008843,n9,n9,arrow
e22.048827150761912,n9,n9,arrow
e27.662823003669594,n9,n9,arrow
e36.90739557606278,n9,n9,arrow
e17.86715062313049,n9,n9,arrow
e31.02697444914534,n9,n9,arrow
e5.9149544277108905,n9,n9,arrow
e33.18346207894829,n9,n9,arrow
e13.653098796258138,n9,n9,arrow
e25.706745234801737,n9,n9,arrow
e35.31197425523601,n9,n9,arrow
e22.56687595368355,n9,n9,arrow
e3.0281413886685753,n9,n9,arrow
e31.91045213351019,n9,n9,arrow
e26.83882732023714,n9,n9,arrow
e33.29379439209608,n9,n9,arrow
e19.906965606118586,n9,n9,arrow
e12.98906500786693,n9,n9,arrow
e34.98933372123577,n9,n9,arrow
e26.46412097721538,n9,n9,arrow
e2.45201471586524,n9,n9,arrow
e22.281807929724366,n9,n9,arrow
e11.792040603685894,n9,n9,arrow
e29.09401560481944,n9,n9,arrow
e4.375843564478755,n9,n9,arrow
e19.206277477030223,n9,n9,arrow
e2.1325225041937457,n9,n9,arrow
e0.7961629986014844,n9,n9,arrow
e22.925418083733586,n9,n9,arrow
e17.046197378611073,n9,n9,arrow
e31.660262156812,n9,n9,arrow
e20.50226347056838,n9,n9,arrow
e28.881687237617154,n9,n9,arrow
e2.218949691413151,n9,n9,arrow
e35.59569741762273,n9,n9,arrow
e16.814101159782336,n9,n9,arrow
e24.227435050612506,n9,n9,arrow
e27.145943759767707,n9,n9,arrow
e30.97337639555867,n9,n9,arrow
e32.465863776897294,n9,n9,arrow
e9.194739537181508,n9,n9,arrow
e14.968377337159094,n9,n9,arrow
e28.102062961066526,n9,n9,arrow
e6.627037661543191,n9,n9,arrow
e0.6048506733279237,n9,n9,arrow
e2.666319403037643,n9,n9,arrow
e11.54594826737018,n9,n9,arrow
e2.265363899963705,n9,n9,arrow
e23.14447142151051,n9,n9,arrow
e16.956665708628655,n9,n9,arrow
e11.954114104582112,n9,n9,arrow
e28.854353739557773,n9,n9,arrow
e30.97291843068843,n9,n9,arrow
e36.06675441068653,n9,n9,arrow
e24.083570991321334,n9,n9,arrow
e15.689733370905563,n9,n9,arrow
e5.9772035149296405,n9,n9,arrow
e20.887207863980144,n9,n9,arrow
e13.547086255764865,n9,n9,arrow
e4.499781314477984,n9,n9,arrow
e7.93319313279247,n9,n9,arrow
e6.946545489076872,n9,n9,arrow
e10.516242424488098,n9,n9,arrow
e24.76723389420983,n9,n9,arrow
e30.592131596686418,n9,n9,arrow
e36.45204677548413,n9,n9,arrow
e17.916080769186628,n9,n9,arrow
e0.019415519607902887,n9,n9,arrow
e33.31358622625092,n9,n9,arrow
e18.278757040430563,n9,n9,arrow
e14.653991554935837,n9,n9,arrow
e17.59133820712178,n9,n9,arrow
e3.5381184943697477,n9,n9,arrow
e7.7932911439163295,n9,n9,arrow
e36.47114552234151,n9,n9,arrow
e31.058036809105893,n9,n9,arrow
e26.34064904798786,n9,n9,arrow
e14.422986690187779,n9,n9,arrow
e10.413432096258337,n9,n9,arrow
e33.11791537963204,n9,n9,arrow
e34.457307137517944,n9,n9,arrow
e2.3690359352193244,n9,n9,arrow
e25.534289478203352,n9,n9,arrow
e27.129452100617836,n9,n9,arrow
e5.786140153028747,n9,n9,arrow
e8.160208611221192,n9,n9,arrow
e27.40815175838337,n9,n9,arrow
e12.614905460078846,n9,n9,arrow
e34.78282998967199,n9,n9,arrow
e0.9414655413372035,n9,n9,arrow
e22.492558470549877,n9,n9,arrow
e26.362675259637417,n9,n9,arrow
e17.235385820499964,n9,n9,arrow
e27.520165959668756,n9,n9,arrow
e3.915127550598632,n9,n9,arrow
e4.242143089826132,n9,n9,arrow
e8.100859914806653,n9,n9,arrow
e1.4075224144433367,n9,n9,arrow
e10.03131786339726,n9,n9,arrow
e22.95450632334785,n9,n9,arrow
e28.110134579671872,n9,n9,arrow
e9.731050263646647,n9,n9,arrow
e8.599729742168723,n9,n9,arrow
e5.5391081271664815,n9,n9,arrow
e27.018922061689004,n9,n9,arrow
e9.56297250556519,n9,n9,arrow
e25.290927346768637,n9,n9,arrow
e34.22462244371363,n9,n9,arrow
e18.22158937825869,n9,n9,arrow
e28.693981668906947,n9,n9,arrow
e22.39771224412106,n9,n9,arrow
e32.216384947630864,n9,n9,arrow
e31.879987885208678,n9,n9,arrow
e23.38563270479916,n9,n9,arrow
e4.890230512338781,n9,n9,arrow
e1.1546048310130983,n9,n9,arrow
e25.036729159483553,n9,n9,arrow
e9.080564053995609,n9,n9,arrow
e20.798997088338613,n9,n9,arrow
e28.05518699720818,n9,n9,arrow
e1.5725866668958404,n9,n9,arrow
e35.56300088549107,n9,n9,arrow
e34.032520526705014,n9,n9,arrow
e29.199822447305895,n9,n9,arrow
e33.83655613721678,n9,n9,arrow
e9.775511116160784,n9,n9,arrow
e7.078284630127889,n9,n9,arrow
e11.14852993446323,n9,n9,arrow
e3.2346198110560076,n9,n9,arrow
e9.779992756807488,n9,n9,arrow
e17.237863116631274,n9,n9,arrow
e30.224521165697734,n9,n9,arrow
e8.682777283666589,n9,n9,arrow
e13.092386402000756,n9,n9,arrow
e36.2118554619648,n9,n9,arrow
e17.636393238911715,n9,n9,arrow
e10.54894403341525,n9,n9,arrow
e26.889603360724617,n9,n9,arrow
e2.0867826673087446,n9,n9,arrow
e15.313212591273803,n9,n9,arrow
e22.81734300238406,n9,n9,arrow
e28.30912418648901,n9,n9,arrow
e30.909472697237494,n9,n9,arrow
e3.7816661161216603,n9,n9,arrow
e28.76554303100945,n9,n9,arrow
e13.572157464479975,n9,n9,arrow
e10.538840196634736,n9,n9,arrow
e29.20902287416719,n9,n9,arrow
e3.0041589506160054,n9,n9,arrow
e20.043588370897268,n9,n9,arrow
e30.29770626685273,n9,n9,arrow
e4.967857263235841,n9,n9,arrow
e22.604805913217405,n9,n9,arrow
e0.09918487522494845,n9,n9,arrow
e29.96056208026893,n9,n9,arrow
e31.03258603137066,n9,n9,arrow
e21.05486385302924,n9,n9,arrow
e23.658009310891867,n9,n9,arrow
e35.62497427153939,n9,n9,arrow
e3.7084027962772725,n9,n9,arrow
e7.8351629581740445,n9,n9,arrow
e3.4901063325204333,n9,n9,arrow
e3.0639667996044455,n9,n9,arrow
e28.383745381905086,n9,n9,arrow
e21.951776096867967,n9,n9,arrow
e8.684638856210427,n9,n9,arrow
e12.273019798758792,n9,n9,arrow
e28.104492460217866,n9,n9,arrow
e16.85838292001821,n9,n9,arrow
e11.5123621816243,n9,n9,arrow
e13.782415150146443,n9,n9,arrow
e24.84678473838877,n9,n9,arrow
e21.836195310007838,n9,n9,arrow
e25.120727588208883,n9,n9,arrow
e25.91603759186655,n9,n9,arrow
e13.756831358952919,n9,n9,arrow
e30.488964111194736,n9,n9,arrow
e33.15544952700984,n9,n9,arrow
e25.92969067551575,n9,n9,arrow
e7.939678773504709,n9,n9,arrow
e19.847991607944927,n9,n9,arrow
e29.517782193318137,n9,n9,arrow
e36.72006306931514,n9,n9,arrow
e1.7244126910698752,n9,n9,arrow
e22.351790619742232,n9,n9,arrow
e28.742756333749274,n9,n9,arrow
e19.75732980484346,n9,n9,arrow
e0.3984715734147022,n9,n9,arrow
e22.25755815834437,n9,n9,arrow
e23.091408706722053,n9,n9,arrow
e1.1062557732050116,n9,n9,arrow
e9.47304476835609,n9,n9,arrow
e21.775801145237427,n9,n9,arrow
e15.596989893276767,n9,n9,arrow
e19.761316446894398,n9,n9,arrow
e13.474139018750773,n9,n9,arrow
e16.27419005856701,n9,n9,arrow
e22.549365384980035,n9,n9,arrow
e4.839607750020823,n9,n9,arrow
e33.51641124800701,n9,n9,arrow
e15.585454643995089,n9,n9,arrow
e32.46236321049043,n9,n9,arrow
e26.425547268862008,n9,n9,arrow
e36.6343377697474,n9,n9,arrow
e3.3513233724761093,n9,n9,arrow
e16.475539497808708,n9,n9,arrow
e16.197470978684127,n9,n9,arrow
e13.560841744119585,n9,n9,arrow
e16.17019015518011,n9,n9,arrow
e23.362621395215125,n9,n9,arrow
e0.38636407598123323,n9,n9,arrow
e5.431003916394826,n9,n9,arrow
e22.49809728806937,n9,n9,arrow
e35.40069393476823,n9,n9,arrow
e9.339388149397553,n9,n9,arrow
e4.62930258358929,n9,n9,arrow
e6.313385341319464,n9,n9,arrow
e1.6504673893469712,n9,n9,arrow
e20.449810008833648,n9,n9,arrow
e9.677109535395779,n9,n9,arrow
e27.092705587696358,n9,n9,arrow
e34.72555703054161,n9,n9,arrow
e33.03196224802214,n9,n9,arrow
e4.776430634542978,n9,n9,arrow
e12.49183110099907,n9,n9,arrow
e21.015457352798016,n9,n9,arrow
e0.7786435843070911,n9,n9,arrow
e17.966539902177775,n9,n9,arrow
e16.64170260650608,n9,n9,arrow
e11.22854002267045,n9,n9,arrow
e3.11415247272022,n9,n9,arrow
e30.806942590461034,n9,n9,arrow
e31.081265794920345,n9,n9,arrow
e26.745291255305286,n9,n9,arrow
e30.914963198845367,n9,n9,arrow
e10.230049271591362,n9,n9,arrow
e6.986053180132163,n9,n9,arrow
e16.98302131715085,n9,n9,arrow
e10.687124889636703,n9,n9,arrow
e29.67289113867505,n9,n9,arrow
e34.14954771046313,n9,n9,arrow
e30.405974381721318,n9,n9,arrow
e22.52925085463393,n9,n9,arrow
e33.129305904922994,n9,n9,arrow
e29.56409124719004,n9,n9,arrow
e26.065137964650557,n9,n9,arrow
e16.801402707374905,n9,n9,arrow
